seconds_in_video,angle_radians,angle_degrees
234.96,2.8672968997206096,164.28401096493656
234.98,2.893566706057957,165.78915999669258
235.0,2.9057360758134316,166.48641352301544
235.02,2.9283624894435025,167.7828115295358
235.04,2.9759100078552327,170.5070836608485
235.06,2.992519760153139,171.45875236627623
235.08,3.0046597844533074,172.15432452186215
235.1,3.01731601615728,172.87947318303947
235.12,3.0161905374289093,172.81498800197207
235.14,3.014982865209666,172.7457934807742
235.16,3.0107815358170233,172.50507503823152
235.18,3.006876530451315,172.2813347118005
235.2,3.0079036738470237,172.34018569332935
235.22,2.987874852678649,171.19261877175921
235.24,2.950744403077989,169.06520071821816
235.26,2.94867600217176,168.94669007595022
235.28,2.9494973613391435,168.99375048970566
235.3,2.9638671659758526,169.81707964781663
235.32,3.014236084026325,172.70300607074898
235.34,3.062287503739732,175.45614961993894
235.36,3.0681654236139693,175.7929296210488
235.38,3.082640472422922,176.62228882604768
235.4,3.1005085827017247,177.6460561328974
235.42,3.033252008500477,173.79253828665742
235.44,2.989894956852767,171.3083622151129
235.46,2.8205379378062565,161.60491979283117
235.48,2.615773602317172,149.87278757450576
235.5,2.524691782148226,144.65418368845562
235.52,2.428235857273104,139.1276662840802
235.54,2.3765621673981605,136.16698194237804
235.56,2.337136838589557,133.90807699572952
235.58,2.300969888402908,131.83586339217464
235.6,2.2487974063920326,128.8466003662293
235.62,2.236773528652332,128.15768291836315
235.64,2.221694821952882,127.29373666396901
235.66,2.1740146139530165,124.56186197927082
235.68,2.1635832576404534,123.9641892879638
235.7,2.1935410090340377,125.68064200651834
235.72,2.151584660903394,123.27672033485085
235.74,2.1607621249013174,123.80255028856513
235.76,2.1649025060566816,124.039776654343
235.78,2.125612000449398,121.78859650811056
235.8,2.114709139532772,121.16390859296975
235.82,2.17204753689372,124.44915676579613
235.84,2.1404311091533286,122.63766889299136
235.86,2.1628940499721225,123.9247005973604
235.88,2.177813569629258,124.77952610607672
235.9,2.2074473713323335,126.47741787459054
235.92,2.2243082660513394,127.443475980804
235.94,2.2221939475015446,127.32233445135454
235.96,2.209060420199515,126.56983876682841
235.98,2.18674901912736,125.29148965037025
236.0,2.173517652375966,124.53338817832567
236.02,2.169232986333588,124.28789489747439
236.04,2.1499053239000125,123.18050141217695
236.06,2.1472014727616053,123.02558215351458
236.08,2.146754728248566,122.99998557839679
236.1,2.1459777909559756,122.95547035058505
236.12,2.147016214306623,123.01496762592497
236.14,2.1617155789284976,123.8571791802823
236.16,2.16508754974295,124.05037887659172
236.18,2.163285905881812,123.94715228716285
236.2,2.1665256606156205,124.13277656006761
236.22,2.165791744052264,124.09072623847253
236.24,2.1603376694127103,123.77823078047678
236.26,2.1581949304302523,123.65546088018378
236.28,2.1603364438009853,123.77816055809761
236.3,2.1043541486640325,120.57061131929447
